Source_ID,Similar_ID,Source_Link,Similar_Link
297,NaN,https://www.flipkart.com/sony-wi-xb400-extra-bass-wireless-stereo-headset-bluetooth/p/itmcebeb325bd756?pid=ACCFKSCG4AXHZHZ3&lid=LSTACCFKSCG4AXHZHZ3GS0QTK&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_7&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCFKSCG4AXHZHZ3.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
298,NaN,https://www.flipkart.com/boat-rockerz-510-super-extra-bass-bluetooth-headset/p/itmff01afde836ed?pid=ACCEZB5HSGRXTYVF&lid=LSTACCEZB5HSGRXTYVFQKSTBY&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_13&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCEZB5HSGRXTYVF.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,NaN
299,NaN,https://www.flipkart.com/meyaar-ear-headset-mic-wired/p/itm624583e0e7987?pid=ACCFKPM6HGFVCGZH&lid=LSTACCFKPM6HGFVCGZHZUXGPS&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_31&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFKPM6HGFVCGZH.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
300,NaN,https://www.flipkart.com/portronics-harmonics-z5-wireless-stereo-neckband-bluetooth-headset/p/itmb4eb7effc9689?pid=ACCGJ63DD4H57T6U&lid=LSTACCGJ63DD4H57T6UG2CCR0&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_2&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGJ63DD4H57T6U.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,NaN
301,NaN,https://www.flipkart.com/boat-rockerz-333anc-crystal-bionic-sound-13mm-drivers-active-noise-cancellation-bluetooth-headset/p/itm4ec4a16611d2f?pid=ACCGEFY45NE6WJFZ&lid=LSTACCGEFY45NE6WJFZG4XKWF&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_28&otracker=search&otracker1=search&iid=en_fhLeiIhvMktXQdjnUHoSFxBS78Bn1T9HNR6R%2FQzE9GKoiF5HSOwpFCTHKCawBEQS88FoxR08LzDTyR6ldo%2BsOg%3D%3D&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,NaN
302,NaN,https://www.flipkart.com/portronics-harmonics-rwins-s3-smart-tws-bluetooth-5-2-earbuds-20-hrs-playtime-headset/p/itmf56cf8bad6a6a?pid=ACCGJPXEQGPRSWPY&lid=LSTACCGJPXEQGPRSWPYXXOQZR&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_21&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGJPXEQGPRSWPY.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,NaN
303,NaN,https://www.flipkart.com/boat-bassheads-242-wired-headset/p/itm5080d94a3aaf5?pid=ACCFUXTXY6PRYFFD&lid=LSTACCFUXTXY6PRYFFDL9B64M&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_30&otracker=search&otracker1=search&iid=d5a3ae87-0897-4a79-9bb8-54f0edc1114f.ACCFUXTXY6PRYFFD.SEARCH&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,NaN
304,NaN,https://www.flipkart.com/sony-wi-c100-25-hours-battery-life-bluetooth-headset/p/itm5f943d08ef923?pid=ACCGFX8FDJGKDXUZ&lid=LSTACCGFX8FDJGKDXUZP6IHJX&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_19&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGFX8FDJGKDXUZ.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
305,111,https://www.flipkart.com/zebronics-zb-bro-earphone-wired-headset/p/itmffe64c83c4bd8?pid=ACCFJPH44C2PXB5G&lid=LSTACCFJPH44C2PXB5GHK0NRF&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_10&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCFJPH44C2PXB5G.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,https://www.amazon.in/Zebronics-90-Pro-Resistant-Black/dp/B08RJ1VLFK/ref=sr_1_102?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-102
306,NaN,https://www.flipkart.com/portronics-muffs-m1-wireless-long-playtime-bluetooth-headset/p/itmd1b07dc6afe80?pid=ACCGCGNSGHMCY7YQ&lid=LSTACCGCGNSGHMCY7YQPXOSAQ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_23&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGCGNSGHMCY7YQ.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,NaN
307,NaN,https://www.flipkart.com/meyaar-boom-bass-earbuds-ultra-high-hd-sound-wired-headset/p/itm6b44783166efc?pid=ACCFU5APZGYT9VBK&lid=LSTACCFU5APZGYT9VBKLEORUQ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_14&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFU5APZGYT9VBK.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
308,NaN,https://www.flipkart.com/portronics-harmonics-twins-26-active-enc-tws-bluetooth-headset/p/itm31792ee769a92?pid=ACCGGWXKUZZVMPSV&lid=LSTACCGGWXKUZZVMPSV18CDWL&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_31&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGGWXKUZZVMPSV.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,NaN
309,NaN,https://www.flipkart.com/meyaar-2-pack-combo-headset-hd-sound-earphones-mic-wired/p/itma123edd10554d?pid=ACCG5B7UZQAVQ2G6&lid=LSTACCG5B7UZQAVQ2G6GSCJ1E&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_9&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCG5B7UZQAVQ2G6.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
310,NaN,https://www.flipkart.com/portronics-harmonics-250-fast-charging-60hrs-playtime-bluetooth-headset/p/itm1143a63f92416?pid=ACCGBH958FFBGZSY&lid=LSTACCGBH958FFBGZSYQ555FL&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_6&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGBH958FFBGZSY.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,NaN
311,NaN,https://www.flipkart.com/ptron-basspods-glamor-bluetooth-headset/p/itmc601a7fa7ce28?pid=ACCGMFNWEYYBQYHB&lid=LSTACCGMFNWEYYBQYHBTSWXOS&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_23&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGMFNWEYYBQYHB.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,NaN
312,NaN,https://www.flipkart.com/sony-wh-xb910n-30hrs-battery-life-active-noise-cancellation-enabled-bluetooth-headset/p/itm668d0bbb72e6b?pid=ACCGBHRANHMKRMDP&lid=LSTACCGBHRANHMKRMDPVSEZMG&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGBHRANHMKRMDP.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
313,NaN,https://www.flipkart.com/sony-ex255ap-wired-headset/p/itm4dcc05601da20?pid=ACCEVAEWWYUHEJHT&lid=LSTACCEVAEWWYUHEJHTYVAY1Y&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_10&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCEVAEWWYUHEJHT.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
314,111,https://www.flipkart.com/zebronics-zeb-bro-wired-headset/p/itm2b73eab620b2c?pid=ACCFHECY3ZNGWSRH&lid=LSTACCFHECY3ZNGWSRH4XRXCN&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_2&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCFHECY3ZNGWSRH.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,https://www.amazon.in/Zebronics-90-Pro-Resistant-Black/dp/B08RJ1VLFK/ref=sr_1_102?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386805&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-102
315,NaN,https://www.flipkart.com/ptron-basspods-p81-tws-earbuds-32h-playtime-deep-bass-stereo-calls-bt5-1-type-c-bluetooth-headset/p/itm9c177b96b3499?pid=ACCGHBPZHWUTGAGS&lid=LSTACCGHBPZHWUTGAGSNNEBS8&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_11&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGHBPZHWUTGAGS.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,NaN
316,NaN,https://www.flipkart.com/meyaar-sunshine-series-2-pack-clear-sound-earphones-mic-wired-headset/p/itm1b576b08dedc5?pid=ACCG4YEZFG8DQQWW&lid=LSTACCG4YEZFG8DQQWWQ7SLFT&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_1&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCG4YEZFG8DQQWW.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
317,NaN,https://www.flipkart.com/zebronics-zeb-buds-30-dc-joker-3-5mm-stereo-earphone-inline-microphone-wired-headset/p/itm79007e7935ff0?pid=ACCGN5CPGY6BFF4U&lid=LSTACCGN5CPGY6BFF4UJFKHPW&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_20&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGN5CPGY6BFF4U.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,NaN
318,396,https://www.flipkart.com/meyaar-pack-2-spn-headset-ultra-high-bass-earphones-mic-wired/p/itmeb08795186bbf?pid=ACCG2G8YJBAUGSPS&lid=LSTACCG2G8YJBAUGSPS8MQRZK&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_8&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCG2G8YJBAUGSPS.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,https://www.amazon.in/Meyaar-Electro-SJ-13-Microphone-Headphones/dp/B08D9GWBYC/ref=sr_1_72?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386811&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-72
319,NaN,https://www.flipkart.com/boat-rockerz-333-pro-60-hours-battery-bluetooth-headset/p/itm02f3d75a8144e?pid=ACCG8MXCRWZUEZH9&lid=LSTACCG8MXCRWZUEZH9OWOH7K&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_32&otracker=search&otracker1=search&iid=en_fhLeiIhvMktXQdjnUHoSFxBS78Bn1T9HNR6R%2FQzE9GITi6GYHpk64ZFPvDIdgIeNz%2Flpz8yQPw9ixpKmzmdGiw%3D%3D&ssid=re6hens5wg0000001684389993092&qH=e9698ba16f3a3269,NaN
320,241,https://www.flipkart.com/zebronics-zeb-calyx-wired-headset/p/itm8aa38d5a60e56?pid=ACCFKTFQ6ZPYPBCZ&lid=LSTACCFKTFQ6ZPYPBCZDA4W6S&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_25&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCFKTFQ6ZPYPBCZ.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,https://www.amazon.in/Zebronics-Zeb-Bro-Wired-Earphone/dp/B07T5DKR5D/ref=sr_1_17?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386843&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-17
321,NaN,https://www.flipkart.com/meyaar-candy-santa-s6-boom-bass-stereo-earphone-earbuds-headphones-wired-headset/p/itm8795115a1edb7?pid=ACCFUMYHQFM3HUE2&lid=LSTACCFUMYHQFM3HUE2TTMTNT&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_4&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFUMYHQFM3HUE2.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
322,281,https://www.flipkart.com/meyaar-metal-in-ear-sport-headset-high-bass-earphone-wired/p/itma22424ba9a9f1?pid=ACCFZ98ANWQEFXHG&lid=LSTACCFZ98ANWQEFXHG8LTJJS&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_25&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZ98ANWQEFXHG.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,https://www.amazon.in/Meyaar-Abhinandan-Microphone-All-Headphone-Smartphones/dp/B08BY5M76K/ref=sr_1_106?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386815&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-106
323,NaN,https://www.flipkart.com/ptron-bassbuds-xtreme-earbuds-game-mode-32hrs-playtime-pinch-control-bluetooth-headset/p/itmf852794ee95da?pid=ACCGH5Z9FXJYSGHT&lid=LSTACCGH5Z9FXJYSGHT65QEB5&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_33&otracker=search&otracker1=search&iid=4eb3528d-b3ef-42dc-b62b-b07ce3beeaa8.ACCGH5Z9FXJYSGHT.SEARCH&ssid=jwmmfl1nps0000001684390059829&qH=e9698ba16f3a3269,NaN
324,191,https://www.flipkart.com/zebronics-zeb-buds-c2-wired-headset/p/itma0c628e01284b?pid=ACCG49EFRWHFFPYX&lid=LSTACCG49EFRWHFFPYXBSHDX1&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCG49EFRWHFFPYX.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,https://www.amazon.in/Zebronics-Zeb-Yoga-N1-Assistant-Blue/dp/B09Z8548GT/ref=sr_1_54?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386800&refinements=p_89%3AZEBRONICS&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-54
325,NaN,https://www.flipkart.com/sony-wh-ch520-50-hrs-playtime-dsee-upscale-multipoint-connection-dual-pairing-bluetooth-headset/p/itm29e4c2b8a0883?pid=ACCGZ4MAHVHUTGDU&lid=LSTACCGZ4MAHVHUTGDUAUVQPZ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_23&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGZ4MAHVHUTGDU.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
326,281,https://www.flipkart.com/meyaar-musical-life-ultra-high-bass-earphones-wired-headset/p/itma5fe68a39bd0e?pid=ACCFUGCDVARRTXGR&lid=LSTACCFUGCDVARRTXGR5R7HRO&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_5&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFUGCDVARRTXGR.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,https://www.amazon.in/Meyaar-Abhinandan-Microphone-All-Headphone-Smartphones/dp/B08BY5M76K/ref=sr_1_106?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386815&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-106
327,NaN,https://www.flipkart.com/portronics-conch-110-ear-mic-wired-headset/p/itm113dfc6b4beb9?pid=ACCGFC9KN6HG6JGU&lid=LSTACCGFC9KN6HG6JGUJEKOEF&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_13&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCGFC9KN6HG6JGU.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,NaN
328,NaN,https://www.flipkart.com/meyaar-plus-2-pack-series-metal-earphones-ultra-high-bass-mic-wired-headset/p/itm2ffdd455ab06c?pid=ACCFUH9FUAHWHFG5&lid=LSTACCFUH9FUAHWHFG5XZCP0V&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_19&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFUH9FUAHWHFG5.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
329,NaN,https://www.flipkart.com/sony-ex155-wired-headset/p/itm92f01fb1ea182?pid=ACCEVAEWCBH7WR3K&lid=LSTACCEVAEWCBH7WR3KVJET8H&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_14&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCEVAEWCBH7WR3K.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
330,NaN,https://www.flipkart.com/meyaar-spn-pack-2-headset-made-in-india-earphones-mic-wired/p/itm21bafd230fb19?pid=ACCFZE6VNFH39K8Y&lid=LSTACCFZE6VNFH39K8Y4VZOWS&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_17&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFZE6VNFH39K8Y.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
331,497,https://www.flipkart.com/meyaar-hiper-song-black-headset-hd-sound-mic-all-smartphones-wired/p/itmd15f74749cfc8?pid=ACCFUQX4PC8YZZPJ&lid=LSTACCFUQX4PC8YZZPJHUGWGZ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_15&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFUQX4PC8YZZPJ.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,https://www.amazon.in/Meyaar-Headphones-Microphone-Earphones-Smartphones/dp/B089DM95YK/ref=sr_1_53?crid=26YCJ7VB7YLJ4&keywords=headphones&qid=1684386811&refinements=p_89%3AMeyaar&rnid=3837712031&s=electronics&sprefix=%2Caps%2C1567&sr=1-53
332,NaN,https://www.flipkart.com/wings-phantom-430-app-support-40ms-low-latency-enc-upto-50hr-playtime-bluetooth-gaming-headset/p/itme61bda8c4d316?pid=ACCGH3VM46KCZAZR&lid=LSTACCGH3VM46KCZAZRAMOWME&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_34&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGH3VM46KCZAZR.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,NaN
333,NaN,https://www.flipkart.com/portronics-harmonics-x-bluetooth-headset/p/itmb85811e6a0ab1?pid=ACCFTQGXYGB2XGXJ&lid=LSTACCFTQGXYGB2XGXJZW4P9X&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_27&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCFTQGXYGB2XGXJ.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,NaN
334,NaN,https://www.flipkart.com/sony-wf-c500-wz-ipx4-20hrs-battery-life-bluetooth-headset/p/itm4aac9e640ed57?pid=ACCGA5ZXWZGDDANT&lid=LSTACCGA5ZXWZGDDANTPXE9Q2&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_36&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGA5ZXWZGDDANT.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
335,NaN,https://www.flipkart.com/portronics-conch-70-wired-headset/p/itmeb80afbf03a80?pid=ACCG9H9SCUXMGREU&lid=LSTACCG9H9SCUXMGREUZ5Z9YR&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCG9H9SCUXMGREU.SEARCH&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,NaN
336,NaN,https://www.flipkart.com/wings-vader-350-bluetooth-gaming-headset/p/itm3c99afe12af2c?pid=ACCGMYY4C7C5NQ2G&lid=LSTACCGMYY4C7C5NQ2GG2E2OK&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_21&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGMYY4C7C5NQ2G.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,NaN
337,NaN,https://www.flipkart.com/sony-ex15ap-wired-headset/p/itma91b595e796f4?pid=ACCDTSDEEYGTSBVG&lid=LSTACCDTSDEEYGTSBVGC0RU11&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_35&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCDTSDEEYGTSBVG.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
338,NaN,https://www.flipkart.com/sony-ex155ap-wired-headset/p/itm0ecfcde3e4f91?pid=ACCEVAEWSSKTFHTM&lid=LSTACCEVAEWSSKTFHTMGTGOAM&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_13&otracker=search&otracker1=search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCEVAEWSSKTFHTM.SEARCH&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
339,NaN,https://www.flipkart.com/wings-phantom-205-neck-band-touch-controls-bluetooth-gaming-headset/p/itm1e8afc87f44c5?pid=ACCGDQ6SGYFJBMZG&lid=LSTACCGDQ6SGYFJBMZGODUTJY&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_38&otracker=search&otracker1=search&iid=3576b5c2-3b37-48a0-ba59-19c844e74621.ACCGDQ6SGYFJBMZG.SEARCH&ssid=otvdpaikk00000001684390031295&qH=e9698ba16f3a3269,NaN
340,NaN,https://www.flipkart.com/meyaar-plus-high-bass-in-ear-earphone-wired-headset/p/itmdf3fd10697793?pid=ACCFNZ54YHFPGWVX&lid=LSTACCFNZ54YHFPGWVX1L9FEQ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_37&otracker=search&otracker1=search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFNZ54YHFPGWVX.SEARCH&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
341,NaN,https://www.flipkart.com/meyaar-spn-sp-26-metal-in-ear-headset-wired/p/itm2f594354d3e64?pid=ACCFSZFRJWNVPMG9&lid=LSTACCFSZFRJWNVPMG9P6NCAF&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_23&otracker=search&otracker1=search&fm=Search&iid=ae922a5e-6988-4324-8eba-7fb2b24cddff.ACCFSZFRJWNVPMG9.SEARCH&ppt=sp&ppn=sp&ssid=pg9bvgz0ow0000001684389998379&qH=e9698ba16f3a3269,NaN
342,NaN,https://www.flipkart.com/sony-wi-c100-25-hours-battery-life-bluetooth-headset/p/itm94e24c5959215?pid=ACCGFX8FHA44KUWE&lid=LSTACCGFX8FHA44KUWEP515UJ&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_22&otracker=search&otracker1=search&fm=Search&iid=487c6faf-4521-4fcd-9385-19732a94e7ad.ACCGFX8FHA44KUWE.SEARCH&ppt=sp&ppn=sp&ssid=7shilhzig00000001684389994966&qH=e9698ba16f3a3269,NaN
343,NaN,https://www.flipkart.com/portronics-por-1155-conch-delta-wired-headset/p/itma250942ddf128?pid=ACCFUGB3GSYPVHCJ&lid=LSTACCFUGB3GSYPVHCJDUQWF9&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_2_22&otracker=search&otracker1=search&fm=Search&iid=5853baf6-4605-4157-ab5c-f4cdd898e548.ACCFUGB3GSYPVHCJ.SEARCH&ppt=sp&ppn=sp&ssid=mwwn0wbvog0000001684390003142&qH=e9698ba16f3a3269,NaN
344,NaN,https://www.flipkart.com/zebronics-zeb-sound-bomb-g1-bluetooth-gaming-headset/p/itmca03c60c497c5?pid=ACCGAPP3GGCZZZQA&lid=LSTACCGAPP3GGCZZZQA419UP2&marketplace=FLIPKART&q=headphones+boat&store=0pm%2Ffcn&srno=s_1_39&otracker=search&otracker1=search&iid=c4b2f014-7a4d-4694-b934-abdb17c9d797.ACCGAPP3GGCZZZQA.SEARCH&ssid=ofoxn8uy8w0000001684389996846&qH=e9698ba16f3a3269,NaN
